Stufe;Kategorie;EntityType;Name;Lateinischer Name/Typ;Parent/Überbegriff;Region-Tags;Band-Refs;Priorität (1–5);Datasheet-Status;Has_Illu;Illu-PlH;Has_QR;QR-PlH;CITES/Regulatory;Notizen;CITES;Cross-Refs;Chemische Gruppe;Regulatorik;Mix_Typ;SensorikProfil;PhysikalischeForm;Has_Variants;Ingredient_List;Ingredient_Unit;Total_Weight;Preparation_Notes;Variant_Refs;Cost_Estimate;Yield_Info;Rezept_Version;Source_Type;Author_Note;Illu_Path;ID_Neu;Rezept_ID
2;Mischungen;Handelsprodukt;Halva;Blend (Sesam/Zucker);Süßware;Nahost;B27;3;Todo;0;;0;;LM-Standard;nussig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/halva.png;ME_000181;
2;Mischungen;Handelsprodukt;Hard Seltzer;Blend (Alkohol + Aroma);Getränk;global;B20;2;Todo;0;;0;;Spirituose;spritzig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hard-seltzer.png;ME_000182;
2;Mischungen;Stoff;Haselnussöl geröstet;Corylus avellana (Öl);Nussöl (Aroma);"Frankreich; Italien";B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/haselnussoel-geroestet.png;ME_000183;
2;Mischungen;Mischung;Hawaij (Kaffee-Gewürz);Blend: Kardamom, Zimt, Ingwer, Nelke;Jemenitische Mischung;Jemen;B4;4;Todo;0;;0;;—;;;;;;;S3;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hawaij-kaffee-gewuerz.png;ME_000184;
2;Mischungen;Mischung;Hawayij (Fleisch);Blend: Kreuzkümmel, schwarzer Pfeffer, Kardamom, Kurkuma;Jemen/Levant-Blend;"Jemen; Levante";B4;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hawayij-fleisch.png;ME_000185;
2;Mischungen;Chemische Substanz;Hefeextrakt (modern);Saccharomyces extr.;FoodTech Aroma;global;B27;3;Todo;0;;0;;LM-Standard;umami;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hefeextrakt-modern.png;ME_000186;
2;Mischungen;Mischung;Herbes de Provence;Blend (Herbes de Provence);Gewürzmischung;Frankreich;B27;3;Todo;0;;0;;LM-Standard;kräuterig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/herbes-de-provence.png;ME_000187;
2;Mischungen;Handelsprodukt;Heuschrecken;Locusta migratoria;Insekt;global;B27;2;Todo;0;;0;;Novel Food;geröstet;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/heuschrecken.png;ME_000188;
2;Mischungen;Mischung;Heuschrecken (geröstet);Locusta migratoria / Schistocerca spp.;Insektenprodukt;"Afrika; Nahost; Mexiko";B25;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/heuschrecken-geroestet.png;ME_000189;
2;Mischungen;Mischung;Hibiskus-Sirup;Hibiscus sabdariffa (Auszug);Blütenauszug;"Karibik; Westafrika";B24;4;Todo;0;;0;;—;;;;;;M4;S2;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/hibiskus-sirup.png;ME_000190;
2;Mischungen;Handelsprodukt;Hirse;Panicum miliaceum;Getreide;Afrika/Asien;B27;2;Todo;0;;0;;LM-Standard;brei;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hirse.png;ME_000191;
2;Mischungen;Mischung;Holunderblütenöl (Mazerat);Sambucus nigra (Blüte in Öl);Blüten-Ölansatz;Europa;B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/holunderbluetenoel-mazerat.png;ME_000192;
2;Mischungen;Handelsprodukt;Honig Akazie;Apis mellifera (Acacia);Honig;Europa;B27;4;Todo;0;;0;;LM-Standard;mild;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/honig-akazie.png;ME_000193;
2;Mischungen;Handelsprodukt;Honig Wald;Apis mellifera (Forest);Honig;Europa;B27;4;Todo;0;;0;;LM-Standard;kräftig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/honig-wald.png;ME_000194;
2;Mischungen;Mischung;Honigbienen-Pollen;Apis mellifera (Pollen);Bienenprodukt/Aromaträger;Global;B25;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/honigbienen-pollen.png;ME_000195;
2;Mischungen;Mischung;Hyssop-Za’atar (europ. Ersatz);Blend: Quendel/Thymian, Sumach, Sesam;Kräuter-Gewürz-Mix;Europa (Substitut);B4;4;Todo;0;;0;;—;;;;;;M1;S4;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/hyssop-zaatar-europ-ersatz.png;ME_000196;
2;Mischungen;Mischung;Indischer Sambrani;Benzoe (Styrax) + Hölzer;Räuchermischung;Indien;B22;4;Todo;0;;0;;—;;;;;;M6;;P4;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/indischer-sambrani.png;ME_000197;
2;Mischungen;Mischung;Indischer Sambrani klassisch;Benzoe + Hölzer;Räuchermischung;Indien;B22;4;Todo;0;;0;;—;;;;;;M6;;P4;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/indischer-sambrani-klassisch.png;ME_000198;
2;Mischungen;Mischung;Indonesian Rendang Spice;Blend/Paste: Galgant, Kurkuma, Chili, Kaffirlimette, Lemongras ...;Currypaste/Blend;"Sumatra; Indonesien";B4;4;Todo;0;;0;;—;;;;;;;S4;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/indonesian-rendang-spice.png;ME_000199;
2;Mischungen;Mischung;Indonesischer Kemenyan-Mix;Styrax + Hölzer;Räuchermischung;Indonesien;B22;4;Todo;0;;0;;—;;;;;;M6;;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/indonesischer-kemenyan-mix.png;ME_000200;
2;Mischungen;Mischung;Ingwer-Zucker;Saccharum + Zingiber;Zucker-Mischung;global;B27;3;Todo;0;;0;;LM-Standard;würzig;;;;;M4;S2;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/ingwer-zucker.png;ME_000201;
2;Mischungen;Handelsprodukt;IPA (India Pale Ale);Hordeum vulgare + Humulus;Bier;global;B20;3;Todo;0;;0;;Spirituose;hopfig, bitter;;;;;M7;S3;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/ipa-india-pale-ale.png;ME_000202;
2;Mischungen;Mischung;Iranischer Labdanum-Blend;Cistus-Harz + Olibanum;Räuchermischung;Iran;B22;4;Todo;0;;0;;—;;;;;;M6;;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/iranischer-labdanum-blend.png;ME_000203;
2;Mischungen;Chemische Substanz;Isoamylacetat;C7H14O2 (Ester);Isolat;global;B27;2;Todo;0;;0;;LM/Novel Food;banane;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/isoamylacetat.png;ME_000204;
2;Mischungen;Chemische Substanz;Isomalt;Zuckeraustauschstoff;Molekularküche;global;B27;2;Todo;0;;0;;LM-Standard;Zuckerersatz;;;;;M4;S2;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/isomalt.png;ME_000205;
2;Mischungen;Mischung;Italian Seasoning;Blend (Italian);Gewürzmischung;global;B27;2;Todo;0;;0;;LM-Standard;klassisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/italian-seasoning.png;ME_000206;
2;Mischungen;Handelsprodukt;Jabuticaba;Plinia cauliflora;Frucht;Brasilien;B27;2;Todo;0;;0;;LM-Standard;traubig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/jabuticaba.png;ME_000207;
2;Mischungen;Handelsprodukt;Jackfrucht;Artocarpus heterophyllus;Tropenfrucht;Asien;B27;2;Todo;0;;0;;LM-Standard;fleischig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/jackfrucht.png;ME_000208;
2;Mischungen;Handelsprodukt;Jägermeister;Spirituose (Bitter);Amaro;Deutschland;B20;3;Todo;0;;0;;Spirituose;würzig;;;;;M7;S3;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/jaegermeister.png;ME_000209;
2;Mischungen;Mischung;Jägermeister;Kräuterbitter;Digestif;Deutschland;B22;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/jaegermeister.png;ME_000210;
2;Mischungen;Mischung;Japanese Kare (Curry-Roux);Roux-Block mit Currypulver, Mehl, Fett, Süßung;Currypaste/Block;Japan;B4;4;Todo;0;;0;;—;;;;;;M1;S4;P1;1;;;;;Rezept-0026;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/japanese-kare-curry-roux.png;ME_000211;
2;Mischungen;Mischung;Japanischer Koh-Furin;Sandelholz, Zimt, Nelke, Benzoe;Räuchermischung;Japan;B22;4;Todo;0;;0;;—;;;;;;M6;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/japanischer-koh-furin.png;ME_000212;
2;Mischungen;Mischung;Jasmin-Enfleurage-Öl;Jasminum spp. auf Fett/Öl (Enfleurage);Blüteninfusion;"Grasse; Indien";B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/jasmin-enfleurage-oel.png;ME_000213;
2;Mischungen;Mischung;Jasminöl (Parfümerie, kul. sparsam);Jasminum spp. (Öl);Blütenöl;"Indien; Grasse";B24;4;Todo;0;;0;;—;;;;;;M8;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/jasminoel-parfuemerie-kul-sparsam.png;ME_000214;
2;Mischungen;Mischung;Jemenitische Rauchmischung (regional);Olibanum + Myrrhe + Gewürze;Räuchermischung;Jemen;B22;4;Todo;0;;0;;—;;;;;;M6;S5;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/jemenitische-rauchmischung-regional.png;ME_000215;
2;Mischungen;Mischung;Jerk Seasoning (trocken);Blend: Piment, Thymian, Chili, Zimt, Ingwer;Karibik-Rub;Jamaika;B4;4;Todo;0;;0;;—;;;;;;M1;S4;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/jerk-seasoning-trocken.png;ME_000216;
2;Mischungen;Mischung;Juniper & Olibanum;Juniperus communis + Boswellia spp.;Holz-Harz-Mix;"Europa; Afrika/Arabien";B22;4;Todo;0;;0;;—;;;;;;M6;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/juniper-olibanum.png;ME_000217;
2;Mischungen;Chemische Substanz;Kaffee-Isolat Koffein;Coffea arabica isolat;FoodTech Aroma;global;B27;3;Todo;0;;0;;LM-Standard;stimulans;;;;;;S3;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kaffee-isolat-koffein.png;ME_000218;
2;Mischungen;Mischung;Kaffee-Rauchsalz;Meersalz + Kaffee-Rauch;Aromasalz (geräuchert);Spezialitäten;B13;4;Todo;0;;0;;—;;;;;;M6;S3;P5;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/kaffee-rauchsalz.png;ME_000219;
2;Mischungen;Mischung;Kaffee-Zucker;Saccharum + Coffea;Zucker-Mischung;global;B27;2;Todo;0;;0;;LM-Standard;kaffee;;;;;M4;S2;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kaffee-zucker.png;ME_000220;
2;Mischungen;Mischung;Kakao 100% Tafel;Theobroma cacao (Masse);Schokolade 100%;Global;B9;4;Todo;0;;0;;—;;;;;;M11;S2;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kakao-100-tafel.png;ME_000221;
2;Mischungen;Mischung;Kakaolikör (Getränk);Kakao + Spirituose;Likörmischung;Global;B9;4;Todo;0;;0;;—;;;;;;;S3;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/kakaolikoer-getraenk.png;ME_000222;
2;Mischungen;Mischung;Kakaoschalen Gewürz;Cocoa Husk + Gewürze;Gewürzmischung;Global;B9;4;Todo;0;;0;;—;;;;;;;S3;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kakaoschalen-gewuerz.png;ME_000223;
2;Mischungen;Mischung;Kandierte Cedrat/Zedrat;Citrus medica (Schale, kandiert);Kandierte Zitrus;Italien;B24;4;Todo;0;;0;;—;;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kandierte-cedrat-zedrat.png;ME_000224;
2;Mischungen;Mischung;Kandierte Orangenschale;Citrus sinensis (Schale, kandiert);Kandierte Zitrus;Mittelmeer;B24;4;Todo;0;;0;;—;;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kandierte-orangenschale.png;ME_000225;
2;Mischungen;Mischung;Kandierter Ingwer;Zingiber officinale (Rhizom, kandiert);Kandiert;Asien/Global;B24;4;Todo;0;;0;;—;;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kandierter-ingwer.png;ME_000226;
2;Mischungen;Handelsprodukt;Karmin (Cochenille);Dactylopius coccus;Farbextrakt;Peru;B27;3;Todo;0;;0;;LM-Standard;rot;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/karmin-cochenille.png;ME_000227;
2;Mischungen;Mischung;Kashmiri Masala (Rogan Josh);Blend: Kashmiri Chili, Fenchel, Ingwer, Kardamom;Würzmischung;Kashmir;B4;4;Todo;0;;0;;—;;;;;;M1;S4;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kashmiri-masala-rogan-josh.png;ME_000228;
2;Mischungen;Mischung;Katholischer Kirchenweihrauch Europe;Olibanum + Myrrhe + Öle;Kirchenweihrauch;Europa;B22;4;Todo;0;;0;;—;;;;;;M6;S5;P4;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/katholischer-kirchenweihrauch-europe.png;ME_000229;
2;Mischungen;Handelsprodukt;Kefir;Lactobacillus/Kefirpilz ferment;Kefir;Osteuropa;B27;3;Todo;0;;0;;LM-Standard;sauer, leicht prickelnd;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kefir.png;ME_000230;
2;Mischungen;Handelsprodukt;Kefir-Getränk;Milch fermentiert;Fermentgetränk;Osteuropa;B20;3;Todo;0;;0;;LM-Standard;sauer;;;;;M5;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kefir-getraenk.png;ME_000231;
2;Mischungen;Mischung;Keralan Curry (mit Curryblättern);Blend: Koriander, Kurkuma, Chili, Senfsaat, Curryblätter ...;Currymischung;"Kerala; Indien";B4;4;Todo;0;;0;;—;;;;;;M1;S4;P1;1;;;;;Rezept-0024;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/keralan-curry-mit-curryblaettern.png;ME_000232;
2;Mischungen;Mischung;Kiefernholz & Dammar;Pinus spp. + Dammar (Shorea/Agathis);Holz-Harz-Mix;Süd-/Südostasien;B22;4;Todo;0;;0;;—;;;;;;M6;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/kiefernholz-dammar.png;ME_000233;
2;Mischungen;Handelsprodukt;Kimchi (modern);Brassica fermentiert;Kimchi;Korea;B27;4;Todo;0;;0;;LM-Standard;scharf;;;;;M5;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kimchi-modern.png;ME_000234;
2;Mischungen;Handelsprodukt;Kirschkern;Prunus avium (semen);Kern;Europa;B27;2;Todo;0;;0;;LM-Standard;mandelig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kirschkern.png;ME_000235;
2;Mischungen;Chemische Substanz;Koffein;C8H10N4O2;Referenz;global;B27;3;Todo;0;;0;;Lab;bitter;;;;;M7;S3;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/koffein.png;ME_000236;
2;Mischungen;Handelsprodukt;Koji Ferment;Aspergillus oryzae;Koji;Japan;B27;4;Todo;0;;0;;LM-Standard;enzymatisch;;;;;M5;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/koji-ferment.png;ME_000237;
2;Mischungen;Handelsprodukt;Kokosblütenzucker;Cocos nucifera (flos);Süßungsmittel;Asien;B27;3;Todo;0;;0;;LM-Standard;mild;;;;;M4;S2;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kokosbluetenzucker.png;ME_000238;
2;Mischungen;Handelsprodukt;Kokosjoghurt;Cocos ferment.;Ferment;global;B27;3;Todo;0;;0;;Trend;sauer;;;;;M5;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kokosjoghurt.png;ME_000239;
2;Mischungen;Mischung;Kolhapuri Masala;Blend: Dagad Phool, Chili, Koriander, Mohn, Kokos;Regionale Mischung;Maharashtra;B4;4;Todo;0;;0;;—;;;;;;M1;S4;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kolhapuri-masala.png;ME_000240;
2;Mischungen;Handelsprodukt;Kombucha;Camellia sinensis ferment;Fermentgetränk;global;B20;3;Todo;0;;0;;Reguliert;spritzig, essig;;;;;M3;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/kombucha.png;ME_000241;
2;Mischungen;Handelsprodukt;Kombucha Hard;Camellia ferment + Alkohol;Getränk;global;B20;2;Todo;0;;0;;Trend;spritzig, alkoholisch;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kombucha-hard.png;ME_000242;
2;Mischungen;Handelsprodukt;Kombucha Hibiskus;Camellia ferment + Hibiscus;Kombucha;global;B20;2;Todo;0;;0;;Trend;rot, sauer;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kombucha-hibiskus.png;ME_000243;
2;Mischungen;Handelsprodukt;Kombucha Hopfen;Camellia ferment + Humulus;Kombucha;global;B20;2;Todo;0;;0;;Trend;hopfig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kombucha-hopfen.png;ME_000244;
2;Mischungen;Handelsprodukt;Kombucha Ingwer-Zitrone;Camellia ferment + Zingiber/Citrus;Kombucha;global;B20;2;Todo;0;;0;;Trend;frisch;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kombucha-ingwer-zitrone.png;ME_000245;
2;Mischungen;Handelsprodukt;Kombucha Lavendel;Camellia ferment + Lavandula;Kombucha;global;B20;2;Todo;0;;0;;Trend;blumig;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kombucha-lavendel.png;ME_000246;
2;Mischungen;Handelsprodukt;Kombucha-Essig;Camellia ferment weiter;Essig;global;B27;2;Todo;0;;0;;Trend;säuerlich;;;;;M3;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/kombucha-essig.png;ME_000247;
2;Mischungen;Mischung;Koptische Kirchenmischung;Olibanum + Myrrhe + Mastix;Kirchenweihrauch;Ägypten;B22;4;Todo;0;;0;;—;;;;;;M6;S5;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/koptische-kirchenmischung.png;ME_000248;
2;Mischungen;Mischung;Korintischer Zimt Mix;Cinnamomum spp. (Blend);Blend;Mittelmeer;B4;4;Todo;0;;0;;—;;;;;;;;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/korintischer-zimt-mix.png;ME_000249;
2;Mischungen;Mischung;Kornblumenöl (Mazerat);Centaurea cyanus (Blüte in Öl);Blüten-Ölansatz;Europa;B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/kornblumenoel-mazerat.png;ME_000250;
2;Mischungen;Stoff;Kürbiskernöl (Steiermark g.g.A.);Cucurbita pepo var. styriaca (Öl);Samenöl (Aroma);Österreich (Stmk.);B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/kuerbiskernoel-steiermark-g-g-a.png;ME_000251;
2;Mischungen;Handelsprodukt;Kvass;Brotferment;Fermentgetränk;Russland;B20;2;Todo;0;;0;;LM-Standard;mild, malzig;;;;;M5;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kvass.png;ME_000252;
2;Mischungen;Handelsprodukt;Kvass (Rote Beete);Rote Beete ferment;Fermentgetränk;Osteuropa;B20;2;Todo;0;;0;;Trend;erdig, säuerlich;;;;;M5;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/kvass-rote-beete.png;ME_000253;
2;Mischungen;Mischung;Kyphi (Ägyptisch, Rekonstruktion);Olibanum, Myrrhe, Wein, Rosinen, Honig, Harze, Gewürze;Räuchermischung (antik);Ägypten (rekonstruiert);B22;4;Todo;0;;0;;—;;;;;;M6;;P4;1;;;;;"Rezept-0029;Rezept-0030;Rezept-0031;Rezept-0032";—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/kyphi-aegyptisch-rekonstruktion.png;ME_000254;
2;Mischungen;Mischung;Labdanum in Olivenöl;Cistus ladaniferus Harz in Olivenöl;Harz-Öl-Ansatz;Mittelmeerraum;B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/labdanum-in-olivenoel.png;ME_000255;
2;Mischungen;Handelsprodukt;Lambic;Bierstil (Spontan);Bier;Belgien;B20;3;Todo;0;;0;;Tradition;sauer;;;;;;S1;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lambic.png;ME_000256;
2;Mischungen;Mischung;Lavendel in Olivenöl;Lavandula angustifolia in Olivenöl;Blüteninfusion;Provence;B24;4;Todo;0;;0;;—;;;;;;M3;S5;P3;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/oelmischungen/lavendel-in-olivenoel.png;ME_000257;
2;Mischungen;Mischung;Lavendel-Rauchsalz;Meersalz + Lavendelrauch;Aromasalz (geräuchert);Provence;B13;4;Todo;0;;0;;—;;;;;;M6;S5;P5;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/lavendel-rauchsalz.png;ME_000258;
2;Mischungen;Mischung;Lavendel-Zucker;Saccharum + Lavandula;Zucker-Mischung;Frankreich;B27;3;Todo;0;;0;;LM-Standard;blumig;;;;;M4;S2;P1;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lavendel-zucker.png;ME_000259;
2;Mischungen;Chemische Substanz;Lecithin;Soja/Sonnenblume Lecithin;Molekularküche;global;B27;3;Todo;0;;0;;LM-Standard;Emulgator;;;;;;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/gewuerzmischungen/lecithin.png;ME_000260;
2;Mischungen;Mischung;Levante Ma’amoul dhoon;Oudspäne + Benzoe + Blütenöle;Bakhoor-Stil;Levante/Golf;B22;4;Todo;0;;0;;—;;;;;;M6;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/levante-maamoul-dhoon.png;ME_000261;
2;Mischungen;Mischung;Levante Oud-Rose;Oudspäne + Rosenöl;Bakhoor-Stil;Levant;B22;4;Todo;0;;0;;—;;;;;;M6;;;0;;;;;;—;—;—;—;—;EinLexikonDerAromen-DuefteDerWelt/assets/img/mischungen/raeuchermischungen/levante-oud-rose.png;ME_000262;
